transaction_id,account_id,transaction_date,transaction_time,amount,merchant_name,merchant_category,location,card_present,fraud_type,risk_score
TXN000223,ACC78019,2025-10-19,06:18:06,1860.64,Shopping Express,Retail,Mumbai India,false,counterfeit_merchant,94
TXN000224,ACC72836,2025-10-24,18:22:08,1321.94,Diamond Gallery,Jewelry,Dubai UAE,false,wire_fraud,99
TXN000225,ACC55598,2025-11-02,08:31:09,3349.85,SuperMart Online,Retail,Cairo Egypt,false,synthetic_identity,89
TXN000226,ACC63551,2025-10-30,08:04:46,3609.64,Shopping Express,Retail,Dubai UAE,false,identity_theft,91
TXN000227,ACC25815,2025-11-07,14:55:33,5875.32,International Wire Transfer,Financial Services,Berlin Germany,false,card_not_present,71
TXN000228,ACC51454,2025-10-24,17:48:42,1122.17,Designer Handbags,Fashion,Istanbul Turkey,false,duplicate_location,70
TXN000229,ACC50798,2025-10-20,22:30:59,1091.03,Luxury Watches Ltd,Jewelry,Melbourne Australia,false,card_not_present,96
TXN000230,ACC12602,2025-10-17,02:50:33,1740.37,Airline Tickets Global,Travel,Toronto Canada,false,account_takeover,97
TXN000231,ACC83497,2025-10-22,21:48:04,162.55,Trendy Wear,Fashion,Singapore,false,synthetic_identity,85
TXN000232,ACC85778,2025-11-08,20:32:12,7298.00,Cash Advance,Cash,Istanbul Turkey,false,recurring_fraud,95
TXN000233,ACC43975,2025-10-16,19:25:33,4553.28,Cash Advance,Cash,Madrid Spain,false,duplicate_location,88
TXN000234,ACC48345,2025-10-20,10:03:38,1854.16,Bet Palace,Gambling,Melbourne Australia,false,identity_theft,86
TXN000235,ACC45701,2025-10-28,06:46:59,7816.21,Web Services Plus,Online Services,Cairo Egypt,true,skimming_attack,94
TXN000236,ACC95007,2025-11-13,07:16:30,945.67,Jewel Paradise,Jewelry,New York NY USA,false,account_takeover,89
TXN000237,ACC34815,2025-10-26,04:12:30,809.65,Luxury Fashion,Fashion,Istanbul Turkey,false,unauthorized_transaction,95
TXN000238,ACC70710,2025-11-12,20:15:11,2004.33,Global Payments,Financial Services,Cairo Egypt,false,identity_theft,90
TXN000239,ACC95122,2025-10-27,14:09:33,260.28,Web Services Plus,Online Services,Nairobi Kenya,false,synthetic_identity,87
TXN000240,ACC81680,2025-10-16,13:31:25,8065.26,Airline Tickets Global,Travel,Nairobi Kenya,true,account_takeover,87
TXN000241,ACC81736,2025-10-15,23:47:16,6912.91,Cloud Services,Online Services,Melbourne Australia,false,identity_theft,86
TXN000242,ACC45150,2025-10-27,13:51:59,1041.51,Bitcoin Hub,Cryptocurrency,Melbourne Australia,false,card_testing,95
TXN000243,ACC13217,2025-11-04,17:57:25,1440.98,Crypto Market Pro,Cryptocurrency,New York NY USA,false,stolen_card,91
TXN000244,ACC60785,2025-11-13,11:01:07,7654.72,Travel Agency Pro,Travel,Mumbai India,false,card_not_present,85
TXN000245,ACC95327,2025-11-12,08:18:04,1358.50,Cloud Services,Online Services,Toronto Canada,false,skimming_attack,85
TXN000246,ACC63419,2025-10-30,20:40:20,436.53,Web Services Plus,Online Services,Mexico City Mexico,false,unauthorized_transaction,93
TXN000247,ACC62583,2025-11-13,11:10:22,627.41,Digital Coin Trade,Cryptocurrency,Nairobi Kenya,false,wire_fraud,96
TXN000248,ACC41143,2025-11-10,19:59:38,3081.05,ATM Withdrawal,Cash,Los Angeles CA USA,false,stolen_card,94
TXN000249,ACC26800,2025-11-01,22:32:38,166.14,Designer Handbags,Fashion,Moscow Russia,false,chargeback_fraud,96
TXN000250,ACC35609,2025-11-04,16:47:01,8871.95,Finance Direct,Financial Services,Istanbul Turkey,false,unauthorized_transaction,97
TXN000251,ACC88050,2025-10-19,04:20:15,215.17,Crypto Exchange Max,Cryptocurrency,Malta,false,chargeback_fraud,93
TXN000252,ACC76348,2025-10-29,00:14:01,4916.29,Hotel Booking Express,Travel,Toronto Canada,false,friendly_fraud,92
TXN000253,ACC10010,2025-11-01,02:03:22,1013.44,Online Casino Games,Gambling,Hong Kong,true,unauthorized_transaction,94
TXN000254,ACC31640,2025-11-07,19:15:15,1459.67,International Wire Transfer,Financial Services,Madrid Spain,false,duplicate_location,85
TXN000255,ACC22050,2025-11-12,15:15:16,275.92,Shopping Express,Retail,London UK,false,recurring_fraud,93
TXN000256,ACC14861,2025-11-10,05:07:21,1952.12,Travel Agency Pro,Travel,Cairo Egypt,true,account_takeover,99
TXN000257,ACC88436,2025-10-15,09:29:13,4649.43,Casino Royal,Gambling,London UK,false,duplicate_location,91
TXN000258,ACC14427,2025-10-24,16:56:42,460.21,Shopping Express,Retail,Cairo Egypt,false,recurring_fraud,70
TXN000259,ACC47947,2025-10-31,06:00:06,8295.34,Shopping Express,Retail,Tokyo Japan,false,duplicate_location,99
TXN000260,ACC53043,2025-10-20,22:55:13,8197.68,Digital Platform,Online Services,Chicago IL USA,false,stolen_card,78
TXN000261,ACC58064,2025-11-09,16:24:00,5432.87,Retail Galaxy,Retail,Madrid Spain,false,card_not_present,73
TXN000262,ACC58456,2025-10-31,22:48:21,642.69,International Wire Transfer,Financial Services,Mexico City Mexico,false,stolen_card,87
TXN000263,ACC51349,2025-11-08,14:47:51,576.74,Crypto Market Pro,Cryptocurrency,Sydney Australia,false,duplicate_location,92
TXN000264,ACC49925,2025-10-16,20:30:35,1322.88,Hotel Booking Express,Travel,Malta,false,unauthorized_transaction,85
TXN000265,ACC11586,2025-11-08,22:21:41,645.53,Digital Platform,Online Services,Moscow Russia,false,skimming_attack,89
TXN000266,ACC37870,2025-11-06,12:35:48,1327.22,Retail Galaxy,Retail,Lagos Nigeria,false,counterfeit_merchant,98
TXN000267,ACC69216,2025-10-28,22:06:06,7934.68,Shopping Express,Retail,Madrid Spain,true,stolen_card,70
TXN000268,ACC70667,2025-10-17,01:46:44,1022.63,Retail Galaxy,Retail,New York NY USA,false,wire_fraud,96
TXN000269,ACC24964,2025-10-15,11:41:23,973.43,Poker Masters,Gambling,Malta,false,synthetic_identity,70
TXN000270,ACC10475,2025-11-11,19:41:48,9366.74,Digital Platform,Online Services,Seoul South Korea,false,card_testing,94
TXN000271,ACC50252,2025-11-07,20:50:59,4991.98,Digital Coin Trade,Cryptocurrency,Vancouver Canada,false,account_takeover,99
TXN000272,ACC69669,2025-11-05,05:25:31,168.95,Online Casino Games,Gambling,Dubai UAE,true,synthetic_identity,89
TXN000273,ACC25002,2025-11-01,13:51:17,9971.28,Cloud Services,Online Services,New York NY USA,false,skimming_attack,87
TXN000274,ACC11363,2025-11-12,19:24:11,1912.13,Diamond Gallery,Jewelry,Beijing China,false,skimming_attack,92
TXN000275,ACC35135,2025-10-29,19:05:25,171.34,Diamond Gallery,Jewelry,Beijing China,false,wire_fraud,96
TXN000276,ACC75164,2025-10-16,08:06:32,2344.60,Airline Tickets Global,Travel,Mumbai India,true,card_not_present,94
TXN000277,ACC39238,2025-11-06,20:20:39,334.36,Gold & Gems,Jewelry,Nairobi Kenya,true,recurring_fraud,86
TXN000278,ACC27747,2025-10-26,21:04:55,3198.96,Cash Advance,Cash,Buenos Aires Argentina,false,phishing_scam,89
TXN000279,ACC51900,2025-11-06,12:44:13,9372.11,Money Transfer Plus,Financial Services,Cairo Egypt,true,account_takeover,93
TXN000280,ACC26431,2025-10-29,02:50:04,857.00,Hotel Booking Express,Travel,Mumbai India,false,wire_fraud,81
TXN000281,ACC94409,2025-11-10,22:42:04,485.37,Gold & Gems,Jewelry,Chicago IL USA,false,card_not_present,92
TXN000282,ACC10960,2025-11-04,18:00:51,1418.38,Poker Masters,Gambling,Malta,false,card_testing,89
TXN000283,ACC73027,2025-11-14,16:34:51,86.81,Cash Advance,Cash,Seoul South Korea,false,account_takeover,95
TXN000284,ACC83734,2025-11-10,11:47:26,1543.92,Gadget Store,Electronics,Malta,false,chargeback_fraud,95
TXN000285,ACC78031,2025-11-08,11:24:15,1379.12,Web Services Plus,Online Services,Dubai UAE,true,wire_fraud,98
TXN000286,ACC89587,2025-11-01,07:30:26,272.84,Money Withdrawal,Cash,Nairobi Kenya,false,phishing_scam,87
TXN000287,ACC20577,2025-11-09,13:36:42,104.11,Bitcoin Hub,Cryptocurrency,Mexico City Mexico,false,account_takeover,90
TXN000288,ACC42359,2025-10-26,22:11:41,621.24,Money Withdrawal,Cash,So Paulo Brazil,false,duplicate_location,98
TXN000289,ACC72325,2025-11-08,08:43:49,702.18,Travel Agency Pro,Travel,Mumbai India,false,friendly_fraud,97
TXN000290,ACC85683,2025-10-21,11:19:29,3283.93,Poker Masters,Gambling,Chicago IL USA,false,counterfeit_merchant,98
TXN000291,ACC85570,2025-10-22,19:30:24,362.39,Luxury Fashion,Fashion,Dubai UAE,false,identity_theft,97
TXN000292,ACC40655,2025-10-26,12:38:00,8334.91,Global Payments,Financial Services,New York NY USA,true,wire_fraud,97
TXN000293,ACC98824,2025-10-15,14:59:48,7935.68,Money Withdrawal,Cash,Nairobi Kenya,false,synthetic_identity,88
TXN000294,ACC95634,2025-10-27,14:26:45,1342.95,Retail Galaxy,Retail,Nairobi Kenya,false,wire_fraud,74
TXN000295,ACC22411,2025-11-07,16:33:05,1613.81,Lucky Games Online,Gambling,Dubai UAE,false,card_not_present,86
TXN000296,ACC59438,2025-11-08,00:04:43,632.42,Cash Advance,Cash,Houston TX USA,false,counterfeit_merchant,86
TXN000297,ACC23988,2025-11-05,15:00:43,2400.95,Money Withdrawal,Cash,Melbourne Australia,true,counterfeit_merchant,97
TXN000298,ACC55112,2025-10-24,12:10:07,1813.06,Tech Gadgets Pro,Electronics,Hong Kong,false,card_not_present,97
TXN000299,ACC83438,2025-10-29,04:41:16,4546.31,Money Withdrawal,Cash,Buenos Aires Argentina,false,recurring_fraud,78
TXN000300,ACC81773,2025-11-12,23:19:01,1298.53,Digital Coin Trade,Cryptocurrency,Seoul South Korea,false,account_takeover,92
TXN000301,ACC70250,2025-10-20,18:54:46,2812.34,Lucky Games Online,Gambling,Chicago IL USA,false,account_takeover,97
TXN000302,ACC43693,2025-10-15,11:58:45,278.77,Luxury Watches Ltd,Jewelry,Malta,true,duplicate_location,86
TXN000303,ACC41712,2025-11-07,18:25:03,1213.16,Travel Agency Pro,Travel,Buenos Aires Argentina,false,phishing_scam,95
TXN000304,ACC70334,2025-11-07,19:54:27,1946.16,Bitcoin Hub,Cryptocurrency,Chicago IL USA,false,skimming_attack,75
TXN000305,ACC46776,2025-10-31,12:51:56,4629.48,Diamond Gallery,Jewelry,Melbourne Australia,false,card_testing,95
TXN000306,ACC18116,2025-11-01,14:15:41,643.90,Luxury Watches Ltd,Jewelry,Mumbai India,true,stolen_card,89
TXN000307,ACC27832,2025-10-17,21:10:58,902.44,Digital Coin Trade,Cryptocurrency,Buenos Aires Argentina,false,friendly_fraud,91
TXN000308,ACC64116,2025-11-13,15:43:33,3779.89,Subscription Services Pro,Online Services,Tokyo Japan,false,unauthorized_transaction,98
TXN000309,ACC24543,2025-10-15,06:07:04,768.63,Crypto Exchange Max,Cryptocurrency,Sydney Australia,false,synthetic_identity,87
TXN000310,ACC97858,2025-11-07,01:03:35,6381.21,Tech Gadgets Pro,Electronics,Mexico City Mexico,true,stolen_card,90
TXN000311,ACC16632,2025-10-24,20:07:57,944.36,Digital World,Electronics,Seoul South Korea,false,recurring_fraud,94
TXN000312,ACC79275,2025-10-21,18:57:26,1221.33,Subscription Services Pro,Online Services,Tokyo Japan,false,synthetic_identity,99
TXN000313,ACC32525,2025-11-11,14:22:21,297.72,Diamond Gallery,Jewelry,So Paulo Brazil,false,identity_theft,91
TXN000314,ACC67027,2025-10-25,11:35:50,852.60,Crypto Exchange Max,Cryptocurrency,Moscow Russia,false,wire_fraud,85
TXN000315,ACC47871,2025-11-10,02:31:32,5797.13,Retail Galaxy,Retail,Los Angeles CA USA,false,card_testing,85
TXN000316,ACC81981,2025-10-27,23:38:47,1273.39,Tech Haven,Electronics,Malta,false,wire_fraud,85
TXN000317,ACC67590,2025-11-07,06:09:57,3917.87,Web Services Plus,Online Services,Houston TX USA,true,identity_theft,97
TXN000318,ACC94000,2025-11-08,03:05:06,2570.99,Retail Galaxy,Retail,Vancouver Canada,false,skimming_attack,88
TXN000319,ACC17655,2025-10-18,11:06:20,1051.05,Casino Royal,Gambling,Dubai UAE,false,counterfeit_merchant,93
TXN000320,ACC97006,2025-11-11,09:21:30,350.73,Trendy Wear,Fashion,Rome Italy,false,card_not_present,85
TXN000321,ACC68141,2025-10-22,21:58:34,467.20,Designer Handbags,Fashion,Buenos Aires Argentina,false,synthetic_identity,94
TXN000322,ACC32121,2025-11-11,03:27:59,725.31,Diamond Gallery,Jewelry,Vancouver Canada,false,chargeback_fraud,99
TXN000323,ACC44069,2025-10-25,00:44:27,570.66,ATM Withdrawal,Cash,Mumbai India,false,skimming_attack,97
TXN000324,ACC24966,2025-10-27,09:55:07,457.78,Web Services Plus,Online Services,Cairo Egypt,false,stolen_card,87
TXN000325,ACC39370,2025-10-31,23:30:56,114.68,Web Services Plus,Online Services,Beijing China,false,wire_fraud,86
TXN000326,ACC75200,2025-10-30,23:23:01,634.95,Cash Advance,Cash,Nairobi Kenya,false,card_testing,94
TXN000327,ACC74902,2025-11-11,22:34:04,5815.26,Hotel Booking Express,Travel,Malta,false,card_testing,90
TXN000328,ACC34758,2025-10-23,07:00:02,8528.37,Shopping Express,Retail,Mumbai India,false,card_testing,90
TXN000329,ACC21318,2025-10-31,00:54:25,1918.27,Tech Gadgets Pro,Electronics,Nairobi Kenya,false,recurring_fraud,96
TXN000330,ACC66586,2025-11-06,22:42:41,187.38,Money Transfer Plus,Financial Services,Malta,false,identity_theft,97
TXN000331,ACC51297,2025-11-06,07:06:18,1739.67,Digital Coin Trade,Cryptocurrency,Los Angeles CA USA,true,synthetic_identity,96
TXN000332,ACC65506,2025-10-23,23:15:38,518.74,Bitcoin Hub,Cryptocurrency,Dubai UAE,false,wire_fraud,93
TXN000333,ACC89899,2025-11-07,01:00:02,1511.77,Lucky Games Online,Gambling,Beijing China,true,chargeback_fraud,90
TXN000334,ACC97058,2025-11-11,18:03:06,1702.08,Hotel Booking Express,Travel,Mexico City Mexico,false,duplicate_location,87
TXN000335,ACC53683,2025-10-20,09:48:19,977.92,Jewel Paradise,Jewelry,New York NY USA,false,wire_fraud,91
TXN000336,ACC86658,2025-10-23,02:25:00,5806.22,Style Boutique,Fashion,Rome Italy,false,unauthorized_transaction,94
TXN000337,ACC47134,2025-11-11,07:57:15,4610.78,Hotel Booking Express,Travel,Tokyo Japan,false,recurring_fraud,89
TXN000338,ACC59430,2025-10-16,01:59:57,8567.25,Precious Stones Co,Jewelry,London UK,false,unauthorized_transaction,92
TXN000339,ACC81057,2025-10-30,01:42:54,1981.93,Travel Agency Pro,Travel,Madrid Spain,false,counterfeit_merchant,85
TXN000340,ACC57944,2025-10-23,10:25:56,1595.47,Luxury Fashion,Fashion,London UK,false,duplicate_location,93
TXN000341,ACC68195,2025-11-12,08:28:17,1381.80,Casino Royal,Gambling,Buenos Aires Argentina,false,account_takeover,90
TXN000342,ACC80907,2025-10-18,10:11:57,1316.37,Premium Electronics,Electronics,Mexico City Mexico,false,recurring_fraud,98
TXN000343,ACC93041,2025-10-19,13:46:26,3950.65,Bet Palace,Gambling,So Paulo Brazil,false,chargeback_fraud,99
TXN000344,ACC52601,2025-11-13,12:49:40,2837.94,Crypto Exchange Max,Cryptocurrency,Tokyo Japan,false,chargeback_fraud,84
TXN000345,ACC33882,2025-10-15,20:06:49,9662.54,Lucky Games Online,Gambling,Lagos Nigeria,false,card_testing,88
TXN000346,ACC21359,2025-11-12,10:58:18,1875.71,Cloud Services,Online Services,Beijing China,false,card_not_present,96
TXN000347,ACC14662,2025-10-28,09:43:20,297.22,Money Withdrawal,Cash,Los Angeles CA USA,false,stolen_card,75
TXN000348,ACC78114,2025-11-09,10:38:21,7262.92,Subscription Services Pro,Online Services,Dubai UAE,false,synthetic_identity,95
TXN000349,ACC34231,2025-10-26,21:39:49,1721.16,Gold & Gems,Jewelry,Paris France,false,chargeback_fraud,85
TXN000350,ACC99585,2025-11-02,05:24:05,201.90,Shopping Express,Retail,Chicago IL USA,true,phishing_scam,86
TXN000351,ACC36200,2025-10-15,17:57:06,94.16,Retail Galaxy,Retail,Dubai UAE,true,skimming_attack,85
TXN000352,ACC58768,2025-10-16,06:23:41,1469.61,Jewel Paradise,Jewelry,Los Angeles CA USA,false,chargeback_fraud,86
TXN000353,ACC55291,2025-10-31,01:12:43,1137.68,SuperMart Online,Retail,Cairo Egypt,false,stolen_card,91
TXN000354,ACC73498,2025-10-27,01:02:14,7141.00,Precious Stones Co,Jewelry,New York NY USA,true,card_not_present,92
TXN000355,ACC15543,2025-10-22,05:14:47,1289.49,Finance Direct,Financial Services,Paris France,false,account_takeover,81
TXN000356,ACC52663,2025-10-22,00:50:03,901.96,Bitcoin Hub,Cryptocurrency,Houston TX USA,false,unauthorized_transaction,89
TXN000357,ACC18085,2025-11-06,23:26:36,310.76,SuperMart Online,Retail,Cairo Egypt,false,unauthorized_transaction,89
TXN000358,ACC39103,2025-10-28,16:03:21,946.71,SuperMart Online,Retail,Seoul South Korea,true,card_not_present,90
TXN000359,ACC33500,2025-10-30,11:47:37,786.43,Casino Royal,Gambling,Madrid Spain,true,recurring_fraud,94
TXN000360,ACC42568,2025-10-18,15:37:38,493.21,Crypto Exchange Max,Cryptocurrency,Hong Kong,true,friendly_fraud,91
TXN000361,ACC50295,2025-10-19,12:17:02,324.85,Diamond Gallery,Jewelry,Cairo Egypt,true,skimming_attack,95
TXN000362,ACC96890,2025-11-12,14:35:23,1742.01,Diamond Gallery,Jewelry,Hong Kong,false,wire_fraud,85
TXN000363,ACC38560,2025-11-13,14:00:40,1997.62,Hotel Booking Express,Travel,Istanbul Turkey,false,unauthorized_transaction,94
TXN000364,ACC91553,2025-11-08,20:05:58,1369.81,Crypto Market Pro,Cryptocurrency,Buenos Aires Argentina,false,recurring_fraud,95
TXN000365,ACC39679,2025-11-07,23:08:19,1132.98,Airline Tickets Global,Travel,Melbourne Australia,false,unauthorized_transaction,81
TXN000366,ACC57174,2025-10-27,01:26:17,696.27,International Wire Transfer,Financial Services,Beijing China,false,unauthorized_transaction,87
TXN000367,ACC10386,2025-11-05,10:22:56,1738.55,Money Transfer Plus,Financial Services,Beijing China,false,stolen_card,98
TXN000368,ACC38158,2025-11-12,18:41:59,4597.46,Digital Platform,Online Services,Seoul South Korea,false,friendly_fraud,88
TXN000369,ACC81386,2025-10-21,11:27:56,403.04,Tech Gadgets Pro,Electronics,Buenos Aires Argentina,false,recurring_fraud,73
TXN000370,ACC28839,2025-11-05,06:04:22,382.81,Designer Handbags,Fashion,Singapore,false,skimming_attack,92
TXN000371,ACC23261,2025-10-23,20:57:24,1149.68,Bitcoin Hub,Cryptocurrency,New York NY USA,true,phishing_scam,90
TXN000372,ACC35648,2025-10-28,19:44:21,3615.10,Crypto Exchange Max,Cryptocurrency,Los Angeles CA USA,false,duplicate_location,93
TXN000373,ACC46562,2025-11-02,05:16:20,4093.10,Finance Direct,Financial Services,Hong Kong,false,duplicate_location,87
TXN000374,ACC41637,2025-10-26,23:32:36,1686.86,Shopping Express,Retail,Istanbul Turkey,false,phishing_scam,93
TXN000375,ACC54523,2025-10-19,00:42:04,307.28,Web Services Plus,Online Services,Lagos Nigeria,false,friendly_fraud,90
TXN000376,ACC13769,2025-11-08,01:11:58,7111.86,Travel Agency Pro,Travel,Beijing China,false,chargeback_fraud,94
TXN000377,ACC19039,2025-10-25,03:05:17,1258.35,Money Withdrawal,Cash,Beijing China,false,card_not_present,94
TXN000378,ACC82622,2025-10-30,16:38:52,1202.56,Fashion Elite,Fashion,Vancouver Canada,false,card_not_present,97
TXN000379,ACC58630,2025-11-01,05:09:58,50.28,Tech Haven,Electronics,New York NY USA,false,wire_fraud,97
TXN000380,ACC67146,2025-10-27,20:47:56,1791.68,Bitcoin Hub,Cryptocurrency,Hong Kong,false,identity_theft,98
TXN000381,ACC38180,2025-10-24,14:52:30,1075.22,Electronics Express,Electronics,Los Angeles CA USA,true,recurring_fraud,96
TXN000382,ACC46797,2025-11-08,19:35:12,674.74,SuperMart Online,Retail,Mexico City Mexico,false,wire_fraud,94
TXN000383,ACC15524,2025-10-17,23:28:51,9134.02,Casino Royal,Gambling,Melbourne Australia,false,friendly_fraud,91
TXN000384,ACC34631,2025-10-29,12:19:30,794.67,SuperMart Online,Retail,Melbourne Australia,true,duplicate_location,71
TXN000385,ACC76808,2025-11-05,08:52:58,342.02,Airline Tickets Global,Travel,London UK,false,account_takeover,94
TXN000386,ACC20135,2025-10-20,02:59:21,1731.33,Diamond Gallery,Jewelry,Dubai UAE,false,duplicate_location,86
TXN000387,ACC29312,2025-11-14,17:05:32,370.32,ATM Withdrawal,Cash,Madrid Spain,false,friendly_fraud,98
TXN000388,ACC19867,2025-11-14,12:41:50,441.60,Airline Tickets Global,Travel,Nairobi Kenya,false,synthetic_identity,84
TXN000389,ACC83394,2025-10-29,15:29:40,1293.91,Jewel Paradise,Jewelry,Melbourne Australia,true,wire_fraud,85
TXN000390,ACC38954,2025-10-25,09:55:12,1167.45,Luxury Watches Ltd,Jewelry,Moscow Russia,false,wire_fraud,89
TXN000391,ACC37228,2025-10-23,15:31:10,293.59,SuperMart Online,Retail,Berlin Germany,false,friendly_fraud,86
TXN000392,ACC11514,2025-11-11,09:42:01,1919.21,Fashion Elite,Fashion,Chicago IL USA,false,recurring_fraud,86
TXN000393,ACC53513,2025-10-26,12:29:24,8400.66,Premium Electronics,Electronics,Madrid Spain,true,unauthorized_transaction,97
TXN000394,ACC51306,2025-11-12,19:05:06,544.05,Crypto Exchange Max,Cryptocurrency,Beijing China,false,card_not_present,88
TXN000395,ACC40897,2025-10-25,01:33:19,1861.21,Digital Coin Trade,Cryptocurrency,Melbourne Australia,false,skimming_attack,95
TXN000396,ACC19846,2025-11-10,07:18:03,7884.45,Retail Galaxy,Retail,Mumbai India,false,duplicate_location,89
